bedrooms,bathrooms_group,log_sqft_living,log_lot,sqft_basement_cat,waterfront,view,condition,grade_categ,lat,long,zona,yr_renovated_catg,price_categ1
2,0,2.9395192526186187,3.787176992470554,0,0,0,4,1,47.7024,-122.322,1,0,B1
4,1,3.73559889969818,4.589949601325708,0,0,0,3,2,47.6605,-122.069,2,0,C1
2,0,3.0211892990699383,3.800510876894368,0,0,0,4,1,47.7364,-121.981,1,0,B1
4,0,3.167317334748176,3.845098040014257,0,0,0,4,1,47.3742,-122.289,1,0,B1
3,1,3.1702617153949575,3.7323937598229686,0,0,0,4,1,47.6095,-122.296,2,0,B1
4,1,3.3138672203691533,3.9876215821254837,1,0,0,4,1,47.5549,-122.176,2,0,B1
3,1,3.1367205671564067,3.8504624327615167,0,0,0,3,1,47.3504,-122.035,1,0,B1
5,1,3.784260582566084,5.1545000516787205,0,0,0,3,2,47.6085,-121.952,1,0,C1
3,1,3.4608978427565478,3.8467699535372186,0,0,0,3,1,47.6111,-122.009,2,0,C1
3,0,3.2624510897304293,4,0,0,0,4,1,47.741,-121.979,1,1,B1
5,0,3.230448921378274,4.06918692515191,0,0,0,4,1,47.686,-122.172,2,0,B1
3,0,3.307496037913213,4.3949592284862,1,0,0,4,1,47.2718,-122.291,1,0,B1
3,1,3.155336037465062,3.1058506743851435,0,0,0,3,1,47.6712,-122.38,2,0,B1
4,0,3.346352974450639,4.375663613960885,0,0,0,3,1,47.7759,-122.214,1,0,B1
3,0,2.963787827345555,3.716003343634799,0,0,0,4,1,47.3647,-122.082,1,0,B1
1,0,2.8573324964312685,3.6989700043360187,0,0,0,4,1,47.5289,-122.272,1,0,B1
3,0,3.2278867046136734,3.900530982452756,0,0,0,3,1,47.3556,-122.175,1,0,B1
5,1,3.5211380837040362,4.054995861529141,1,0,0,5,1,47.5749,-122.213,2,0,C1
3,0,3.2013971243204513,3.829303772831025,1,0,0,3,1,47.73,-122.191,1,0,B1
4,1,3.558708570533166,4.629205657102304,0,0,0,3,2,47.7204,-122.115,2,0,C1
4,1,3.569373909615046,4.017033339298781,1,0,0,3,1,47.5041,-122.186,1,0,B1
3,0,3.1931245983544616,3.7993405494535817,0,0,0,3,1,47.5407,-122.379,1,0,B1
4,1,3.4983105537896004,3.890867938811441,0,0,0,3,1,47.5972,-122.018,2,0,C1
5,1,3.6866362692622934,3.975569657893662,1,0,1,5,2,47.6196,-122.286,2,0,C1
4,0,3.2576785748691846,4.633276515609349,0,0,0,4,1,47.5597,-121.85,1,0,B1
3,0,3.167317334748176,3.6989700043360187,0,0,0,5,1,47.6755,-122.369,2,0,B1
3,1,3.1958996524092336,3.1720188094245563,1,0,0,3,1,47.652,-122.384,2,0,B1
3,1,3.3404441148401185,4.056676215120661,1,0,0,3,1,47.6685,-122.409,2,0,C1
3,0,3.2528530309798933,3.5883837683787276,1,0,0,5,1,47.575,-122.288,1,0,B1
3,0,3.342422680822206,3.886490725172482,1,0,0,3,1,47.4119,-122.181,1,0,B1
4,1,3.387389826338729,3.7065471026403576,0,0,0,3,1,47.5406,-121.889,2,0,B1
4,1,3.3820170425748683,3.6794278966121188,0,0,0,3,1,47.5326,-121.879,2,0,B1
4,0,3.214843848047698,3.9684362477117046,1,0,0,4,1,47.5334,-122.168,1,0,B1
3,0,3.2121876044039577,4.066773037085025,0,0,0,3,1,47.4455,-122.278,1,1,B1
3,0,3.1806992012960347,3.461948495203762,1,0,0,3,1,47.6842,-122.341,2,0,B1
4,1,3.514547752660286,4.658364415687071,0,0,0,3,1,47.6303,-121.984,2,0,C1
2,0,3.1583624920952498,5.136016249087652,1,0,0,4,1,47.7608,-122.118,2,0,B1
4,1,3.419955748489758,4.4517557422501755,0,0,0,3,1,47.6314,-121.968,2,0,B1
5,1,3.4983105537896004,3.8524189929370016,0,0,0,3,1,47.6759,-122.151,2,0,C1
3,1,3.3502480183341627,3.805908455074197,0,0,0,3,1,47.5356,-121.881,2,0,B1
2,0,3.292256071356476,3.7781512503836434,1,0,0,3,1,47.6849,-122.333,2,0,C1
4,1,3.6532125137753435,4.647226439393191,1,0,0,3,2,47.6323,-122.192,2,0,C1
4,1,3.380211241711606,3.7837606957439243,0,0,0,3,1,47.2606,-122.285,1,0,B1
4,1,3.359835482339888,3.6483600109809315,0,0,0,3,1,47.7385,-122.169,2,0,B1
3,1,3.2833012287035497,3.991757539534348,0,0,0,3,1,47.7633,-122.243,1,0,B1
4,1,3.3242824552976926,3.5826314394896364,0,0,0,3,1,47.3602,-122.082,1,0,B1
5,1,3.4638929889859074,3.975615597966895,1,0,1,3,1,47.5871,-122.173,2,0,C1
4,0,3.1583624920952498,3.9822712330395684,0,0,0,2,1,47.3168,-122.264,1,0,B1
6,1,3.7442929831226763,4.062469165814253,1,0,2,3,2,47.6547,-122.202,2,0,C1
3,0,3.285557309007774,4.0385804259615785,1,0,0,3,1,47.7657,-122.272,1,0,B1
4,1,3.4899584794248346,3.767823498007517,0,0,0,3,1,47.6057,-122.047,2,0,C1
3,1,3.132899769944483,3.0572856444182146,0,0,0,3,1,47.7052,-122.346,1,0,B1
3,0,3.0569048513364727,4.012837224705172,0,0,0,4,1,47.4452,-121.77,1,0,B1
4,1,3.385606273598312,3.8303319934519617,0,0,0,3,1,47.7294,-122.358,2,0,B1
2,0,3.012837224705172,3.933284772348695,0,0,0,5,1,47.7352,-122.295,1,0,B1
3,0,3.113943352306837,3.958038016098337,0,0,0,3,1,47.4834,-122.159,1,0,B1
3,1,3.45178643552429,5.703434112846706,1,1,3,4,1,47.3782,-122.514,1,0,C1
3,0,3.3096301674258988,4.90859759915122,0,0,0,3,1,47.6536,-122.045,2,0,B1
3,0,3.250420002308894,3.873320601815399,1,0,0,3,1,47.5123,-122.337,1,0,B1
3,1,3.1072099696478683,3.1818435879447726,1,0,0,3,1,47.6651,-122.368,2,0,B1
3,1,3.2278867046136734,3.2065560440990297,1,0,0,3,1,47.5521,-121.998,2,0,B1
3,0,3.146128035678238,4.171726453653231,0,0,0,4,1,47.4471,-122.464,1,0,B1
2,0,3.093421685162235,3.588047496986083,1,0,0,4,1,47.5752,-122.388,2,0,B1
4,0,3.2671717284030137,3.877774349991398,0,0,0,4,1,47.3714,-122.309,1,0,B1
4,1,3.285557309007774,3.9272676808108815,0,0,0,3,1,47.3645,-122.039,1,0,B1
4,1,3.401400540781544,3.5998830720736876,0,0,0,3,1,47.5399,-122.07,2,0,B1
2,0,2.845098040014257,3.912434633375575,0,0,0,3,1,47.5136,-122.349,1,0,B1
2,1,3.100370545117563,3.093421685162235,0,0,0,3,1,47.6531,-122.352,2,0,B1
4,1,3.5774917998372255,4.301529147360923,0,0,2,3,2,47.5491,-122.006,2,0,C1
3,0,3.12057393120585,3.8573324964312685,0,0,0,4,1,47.7341,-122.237,1,0,B1
4,1,3.5024271199844326,4.186334663252949,0,0,0,3,1,47.5172,-122.053,2,0,C1
4,1,3.3201462861110542,3.9334366678262804,0,0,0,3,1,47.6364,-122.03,2,0,B1
3,0,3.250420002308894,3.9862789559059912,1,0,0,3,1,47.7628,-122.163,2,0,B1
2,0,3.1072099696478683,3.720159303405957,1,0,0,4,1,47.5258,-122.377,1,0,B1
3,0,3.1986570869544226,4.058995093525416,1,0,0,4,1,47.4756,-122.147,1,0,B1
3,1,3.2600713879850747,3.906227263052359,1,0,0,3,1,47.7241,-122.168,1,0,B1
4,1,3.361727836017593,4.425697213362591,0,0,0,4,1,47.7771,-122.362,2,0,B1
5,1,3.5237464668115646,4.393662930667503,0,0,0,3,2,47.4565,-122.066,1,0,C1
2,0,3.1367205671564067,3.5828584622244994,1,0,0,3,1,47.652,-122.404,2,0,B1
4,1,3.374748346010104,3.9607085516885565,1,0,0,4,1,47.5564,-122.177,2,0,B1
5,0,3.290034611362518,3.9542425094393248,1,0,0,3,1,47.4882,-122.339,1,0,B1
5,1,3.4727564493172123,3.8129133566428557,0,0,0,3,1,47.5973,-122.018,2,0,C1
4,1,3.3364597338485296,4.146871903085739,0,0,0,3,1,47.7346,-121.97,1,0,B1
3,1,3.0791812460476247,2.910090545594068,0,0,0,3,1,47.5894,-122.315,1,0,B1
3,0,3.2121876044039577,3.816241299991783,1,0,0,5,1,47.5452,-122.379,1,0,B1
3,0,3.2380461031287955,4.325987466214442,1,0,0,3,1,47.5024,-122.332,1,0,B1
4,1,3.383815365980431,4.0492567972322275,1,0,1,3,1,47.5459,-122.265,1,1,C1
4,1,3.423245873936808,3.9685296443748395,0,0,0,3,1,47.3477,-122.271,1,0,B1
4,1,3.2041199826559246,3.8985057855343586,0,0,0,3,1,47.194,-121.981,1,0,B1
5,1,3.569373909615046,3.938219417812743,0,0,0,3,1,47.514,-122.176,1,0,B1
3,0,3.359835482339888,4.049218022670182,0,0,0,3,1,47.6517,-122.124,2,0,B1
4,1,3.2076343673889616,3.6372895476781744,0,0,0,3,1,47.3859,-122.162,1,0,B1
5,1,3.298853076409707,3.574031267727719,0,0,0,4,1,47.6733,-122.358,2,0,C1
3,0,2.9590413923210934,3.720159303405957,0,0,0,4,1,47.4729,-122.352,1,0,B1
3,1,3.164352855784437,3.131297796597623,1,0,0,3,1,47.5774,-122.412,2,0,B1
4,1,3.326335860928751,3.9620376865650124,1,0,0,4,1,47.5551,-122.172,2,0,B1
4,1,3.3891660843645326,4.176149161126549,0,0,0,5,1,47.4268,-122.343,1,0,B1
3,0,3.2624510897304293,3.3832766504076504,1,0,0,3,1,47.5723,-122.309,1,0,B1
4,1,3.496929648073215,4.106938450738178,0,0,0,4,1,47.3863,-122.156,1,0,B1
4,1,3.4712917110589387,3.703635237583896,0,0,0,3,1,47.3601,-122.035,1,0,B1
4,1,3.5118833609788744,4.039374455768474,1,0,0,4,1,47.639,-122.219,2,1,C1
3,1,3.1818435879447726,3.17260293120986,0,0,0,3,1,47.7337,-122.309,1,0,B1
4,0,3.230448921378274,3.8920946026904804,1,0,0,5,1,47.4801,-122.158,1,0,B1
3,1,3.4800069429571505,3.6108730003800518,1,0,0,3,1,47.651,-122.409,2,1,C1
3,1,3.5477747053878224,3.989138224215789,0,0,0,3,2,47.5539,-122.103,2,0,C1
4,1,3.3443922736851106,3.686725621074542,0,0,0,3,1,47.6959,-122.364,2,0,B1
3,0,3.146128035678238,3.9224140241456342,0,0,0,4,1,47.4918,-122.178,1,0,B1
3,0,3.1818435879447726,3.8129133566428557,1,0,0,3,1,47.4164,-122.332,1,0,B1
4,1,3.2764618041732443,3.857935264719429,0,0,0,3,1,47.6342,-122.117,2,0,B1
6,1,3.3820170425748683,3.7781512503836434,1,0,4,3,1,47.54,-122.382,2,1,C1
5,0,3.326335860928751,3.380211241711606,1,0,0,4,1,47.5979,-122.297,1,0,B1
4,1,3.3710678622717363,3.910624404889201,1,0,0,4,1,47.5579,-122.129,2,0,B1
4,1,3.5474054596674898,3.8573324964312685,0,0,0,3,1,47.3823,-122.3,1,0,B1
4,1,3.399673721481038,3.541454428747589,0,0,0,3,1,47.6981,-122.099,2,0,C1
4,0,3.2355284469075487,3.8435442119456353,1,0,0,3,1,47.6506,-122.121,2,0,B1
3,0,3.2576785748691846,4.026328938722349,1,0,0,3,1,47.5322,-122.049,2,0,B1
3,1,3.3783979009481375,3.7967824117013076,0,0,0,3,1,47.7379,-122.248,1,0,B1
3,0,2.9912260756924947,3.8785217955012063,0,0,0,3,1,47.5256,-122.375,1,0,B1
3,1,3.103803720955957,3.4456042032735974,1,0,0,3,1,47.6581,-122.396,2,0,B1
3,0,3.12057393120585,3.9030899869919438,0,0,0,3,1,47.6027,-122.122,2,0,B1
3,0,3.432969290874406,3.6532125137753435,1,0,0,4,1,47.6747,-122.295,2,0,C1
3,1,3.2329961103921536,3.2796669440484556,1,0,0,3,1,47.5827,-122.387,2,0,B1
3,0,3.155336037465062,3.993744756554462,1,0,2,4,1,47.4964,-121.771,1,0,B1
4,1,3.424881636631067,3.662757831681574,1,0,0,3,1,47.6258,-122.305,2,1,C1
2,0,3.255272505103306,5.351736413403654,1,0,0,3,1,47.4327,-122.06,1,1,B1
4,1,3.3979400086720375,3.694166295933198,0,0,0,3,1,47.5185,-121.885,2,0,B1
4,0,3.130333768495006,3.909181475977853,0,0,0,4,1,47.5807,-122.196,2,0,B1
5,1,3.4638929889859074,3.978864984347657,0,0,0,4,1,47.5633,-122.218,2,0,C1
4,1,3.325310371711061,3.794766797940821,0,0,0,3,1,47.285,-122.201,1,0,B1
2,1,3.2405492482826,3.3979400086720375,1,0,2,3,1,47.622,-122.3,2,0,B1
2,0,3.12057393120585,2.9169800473203824,1,0,0,3,1,47.5879,-122.304,1,0,B1
4,1,3.5317343092765503,4.157003196832525,1,0,0,3,2,47.3009,-122.385,1,0,B1
3,0,3.247973266361807,4.228117924136845,0,0,0,5,1,47.4458,-122.134,1,0,B1
3,0,3.1789769472931693,3.819346484080453,1,0,0,4,1,47.5938,-122.315,1,0,B1
3,0,3.285557309007774,3.857935264719429,1,0,0,3,1,47.735,-122.174,2,0,B1
4,1,3.428134794028789,3.735519058815171,0,0,0,3,1,47.7534,-122.218,1,0,B1
4,1,3.661812685537261,4.246030551190584,1,0,0,3,2,47.6973,-122.205,2,0,C1
3,1,3.330413773349191,3.4424797690644486,1,0,0,3,1,47.6664,-122.131,2,0,B1
3,0,3.315970345456918,3.6989700043360187,0,0,0,3,1,47.5828,-122.291,1,0,C1
3,1,3.4265112613645754,4.0144365278316725,0,0,0,3,1,47.6599,-122.146,2,0,C1
3,0,2.9444826721501687,4.260190683269963,0,0,0,4,1,47.5013,-122.244,1,0,B1
4,1,3.3521825181113627,4.70031423474762,0,0,0,3,1,47.449,-121.756,1,0,B1
4,0,3.1789769472931693,3.1763806922432702,0,0,0,3,1,47.6526,-122.342,2,0,B1
3,1,3.429752280002408,4.24206911233894,0,0,3,3,2,47.654,-122.088,2,0,C1
4,1,3.3404441148401185,3.90848501887865,1,0,0,4,1,47.3131,-122.392,1,0,B1
3,0,3.2833012287035497,3.8692317197309762,1,0,0,4,1,47.5633,-122.131,2,0,B1
3,0,3.1271047983648077,3.2902572693945182,1,0,0,3,1,47.5763,-122.309,1,0,B1
4,0,3.413299764081252,3.858537197569639,0,0,2,4,2,47.647,-122.41,2,0,C1
3,1,3.271841606536499,3.7689339421867816,0,0,0,3,1,47.3992,-122.163,1,0,B1
4,1,3.3729120029701067,3.64018319192134,0,0,0,3,1,47.7731,-122.167,1,0,B1
2,0,3.012837224705172,3.6399842480415887,0,0,0,3,1,47.6875,-122.387,2,0,B1
2,1,3.2013971243204513,3.225050696138049,0,0,0,3,1,47.5449,-122.011,2,0,B1
4,1,3.41161970596323,4.071145290451083,0,0,0,3,1,47.3658,-122.04,1,0,B1
5,1,3.330413773349191,4.013679697291193,1,0,0,4,1,47.3927,-122.194,1,0,B1
4,1,3.278753600952829,3.9744195738522863,0,0,0,3,1,47.7628,-122.244,1,0,B1
3,0,3.03342375548695,4.008600171761918,0,0,0,4,1,47.3215,-122.351,1,0,B1
4,1,3.4638929889859074,4.302482450672295,0,0,0,3,1,47.4714,-122.273,1,0,B1
4,1,3.361727836017593,3.986323777050765,0,0,0,3,1,47.2793,-122.352,1,0,B1
3,1,3.3710678622717363,3.7781512503836434,1,0,0,5,1,47.6809,-122.305,2,0,C1
3,1,3.392696953259666,4.075546961392531,1,0,0,3,1,47.641,-122.057,2,0,C1
5,1,3.595496221825574,3.9903388547876015,0,0,0,3,1,47.5435,-121.888,2,0,C1
3,0,3.2095150145426308,3.6989700043360187,1,0,0,3,1,47.681,-122.372,2,0,B1
2,0,3.0827853703164503,3.9731278535996988,0,0,0,2,1,47.5342,-122.36,1,0,B1
3,1,3.173186268412274,2.9552065375419416,1,0,0,3,1,47.6357,-122.324,2,0,B1
3,0,3.3783979009481375,3.8542452970661185,1,0,0,3,1,47.7244,-122.326,1,0,B1
3,1,3.0969100130080562,2.936513742478893,0,0,0,3,1,47.6978,-122.318,2,0,B1
3,0,3.220108088040055,3.9142373477677412,0,0,0,4,1,47.5919,-122.154,2,0,B1
4,1,3.494154594018443,4.5319895514125506,0,0,0,3,1,47.3431,-122.03,1,0,B1
4,0,3.3979400086720375,3.7993405494535817,1,0,0,4,1,47.3781,-122.284,1,0,B1
4,1,3.3201462861110542,3.7233735670189843,0,0,0,3,1,47.4289,-122.164,1,0,B1
4,1,3.4183012913197452,3.7041505168397992,0,0,0,3,1,47.5634,-122.394,2,0,C1
3,0,2.934498451243568,3.7041505168397992,0,0,0,3,1,47.7062,-122.341,1,0,B1
3,1,3.2671717284030137,3.123851640967086,1,0,0,3,1,47.6831,-122.325,2,0,C1
3,0,3.093421685162235,4.015401673702949,0,0,0,3,1,47.37,-122.151,1,0,B1
4,0,3.250420002308894,4.084969288474987,1,0,0,5,1,47.7746,-122.323,1,0,B1
4,1,3.6242820958356683,3.8116420214531512,1,0,3,3,1,47.5765,-122.072,2,0,C1
3,1,3.225309281725863,3.918240090221415,0,0,0,3,1,47.3609,-122.048,1,0,B1
3,0,3.1271047983648077,4.009620840814325,0,0,0,4,1,47.5752,-122.157,2,0,B1
3,1,3.3404441148401185,3.913177833990468,1,0,0,3,1,47.6883,-122.113,2,0,B1
4,1,3.496929648073215,3.8609366207000937,1,0,0,3,1,47.5664,-122.124,2,0,C1
3,0,3.2227164711475833,4.054498146636677,0,0,1,4,1,47.6602,-122.188,2,0,B1
4,1,3.416640507338281,3.66228551572213,0,0,0,3,1,47.7728,-122.235,1,0,B1
5,1,3.428134794028789,3.9833556143317885,1,0,0,3,1,47.3279,-122.006,1,0,B1
4,1,3.4471580313422194,3.67089495352021,0,0,0,3,1,47.3594,-122.04,1,0,B1
3,0,3.1367205671564067,4.056904851336473,0,0,0,3,1,47.4477,-121.77,1,0,B1
3,0,3.376576957056512,4.254064452914338,1,0,0,4,1,47.7591,-122.28,1,0,B1
3,1,3.1271047983648077,3.61066016308988,1,0,0,3,1,47.5722,-122.291,1,0,B1
4,1,3.6148972160331345,4.172194128466931,1,1,4,3,1,47.5571,-122.193,2,0,C1
4,1,3.462397997898956,4.250468796700486,1,0,2,3,1,47.7004,-122.229,1,0,C1
4,1,3.406540180433955,3.8750612633917,1,0,0,3,1,47.3165,-122.386,1,0,B1
2,1,3.123851640967086,4.0349491466763725,0,0,0,3,1,47.7689,-122.241,1,0,B1
5,1,3.450249108319361,4.8294195692540285,0,0,0,3,1,47.5794,-122.025,2,0,C1
3,1,3.4345689040341987,4.735997884091794,0,0,0,3,2,47.5473,-122.092,2,0,C1
6,0,3.271841606536499,3.843170464519898,0,0,0,4,1,47.5342,-122.036,2,0,B1
3,0,3.385606273598312,3.6989700043360187,1,0,0,4,1,47.6785,-122.372,2,0,B1
3,0,3.214843848047698,4.672504241300909,0,0,0,3,1,47.654,-121.94,1,0,B1
4,0,3.342422680822206,3.931712067056756,1,0,0,4,1,47.7481,-122.353,1,1,B1
3,0,3.130333768495006,4.15265519881729,0,0,0,4,1,47.6606,-122.06,2,0,B1
2,0,2.9822712330395684,3.681241237375587,0,0,0,2,1,47.5752,-122.411,2,0,B1
2,0,3.0718820073061255,3.236033147117636,0,0,0,3,1,47.5626,-122.384,2,0,B1
3,1,3.1492191126553797,3.15896526038341,1,0,0,3,1,47.7183,-122.317,1,0,B1
4,0,3.2227164711475833,3.662757831681574,0,0,0,5,1,47.6838,-122.332,2,0,C1
3,0,3.0170333392987803,3.909983694939844,0,0,0,3,1,47.7425,-121.981,1,0,B1
4,1,3.3483048630481607,3.975891136401793,1,0,0,5,1,47.5246,-122.044,2,0,B1
3,0,3.220108088040055,4.193124598354461,0,0,0,3,1,47.2589,-122.279,1,0,B1
5,1,3.413299764081252,3.790988475088816,1,0,0,3,1,47.551,-122.272,1,0,B1
3,1,3.305351369446624,3.5563025007672873,0,0,0,3,1,47.6678,-122.165,2,0,B1
4,1,3.429752280002408,4.451786435524291,0,0,0,3,1,47.4458,-122.343,1,1,C1
4,1,3.482873583608754,3.9825425823029432,0,0,0,3,1,47.6884,-122.044,2,0,B1
3,0,3.012837224705172,4.103803720955957,0,0,0,4,1,47.3877,-122.236,1,0,B1
4,0,3.3096301674258988,4.020692678682028,1,0,0,3,1,47.4557,-122.269,1,0,B1
3,0,3.359835482339888,4.651917352007694,1,0,0,3,1,47.7398,-122.041,2,0,B1
3,1,3.5428254269591797,3.971368636791423,1,0,3,5,1,47.6605,-122.27,2,0,C1
3,1,3.2671717284030137,3.662757831681574,0,0,0,3,1,47.4661,-122.145,1,0,B1
2,1,3.1702617153949575,3.335858911319818,1,0,0,3,1,47.6658,-122.132,2,0,B1
2,1,3.089905111439398,2.968015713993642,1,0,0,3,1,47.6191,-122.301,2,0,B1
4,1,3.4367985102318035,5.322634777788555,0,0,0,5,1,47.3652,-122.504,1,0,B1
3,0,3.1072099696478683,3.8888531669829365,0,0,0,4,1,47.3947,-122.197,1,0,B1
3,0,3.03342375548695,4.323107655185521,0,0,0,3,1,47.5515,-122.357,1,0,B1
2,0,2.9777236052888476,3.48572142648158,1,0,0,3,1,47.6698,-122.323,2,0,B1
5,1,3.4409090820652177,3.6020599913279625,1,0,0,3,1,47.6074,-122.299,2,1,B1
3,0,3.1986570869544226,3.963173716375252,1,0,0,3,1,47.3538,-122.047,1,0,B1
2,0,2.934498451243568,4.084933574936716,0,0,0,4,1,47.5267,-122.361,1,0,B1
3,1,3.1903316981702914,3.910304168068569,0,0,0,3,1,47.404,-122.191,1,0,B1
3,0,3.2528530309798933,4.940581225843798,0,0,0,4,1,47.732,-122.077,2,0,B1
4,0,3.4313637641589874,3.896250562461638,0,0,0,4,1,47.454,-122.144,1,0,B1
3,1,3.3944516808262164,4.150480122270334,1,0,0,3,1,47.3778,-122.033,1,0,B1
4,1,3.5415792439465807,3.7967130632808965,0,0,0,3,1,47.6857,-122.045,2,0,C1
3,0,3.285557309007774,5.328395914662262,1,0,2,3,1,47.6751,-121.993,2,0,B1
4,0,3.346352974450639,4.092896010921856,1,0,0,3,1,47.6734,-122.185,2,0,B1
3,0,3.03342375548695,3.8594985581877763,0,0,0,5,1,47.7143,-122.32,1,0,B1
3,1,3.2013971243204513,3.287129620719111,0,0,0,3,1,47.5903,-122.388,2,0,B1
3,1,3.359835482339888,4.157577640520729,0,0,0,3,1,47.5886,-122.074,2,1,B1
3,1,3.173186268412274,3.8801845528264334,0,0,0,3,1,47.3474,-122.037,1,0,B1
3,0,3.2764618041732443,4.509740015570382,0,0,3,3,1,47.4137,-122.439,1,0,B1
2,1,3.225309281725863,2.989894563718773,0,0,0,3,1,47.632,-122.361,2,0,C1
4,0,3.2041199826559246,3.9679689628786923,0,0,0,4,1,47.3107,-122.212,1,0,B1
3,1,3.303196057420489,4.239599751885042,0,0,0,3,1,47.6904,-122.176,2,0,B1
5,1,3.5171958979499744,3.7481880270062002,1,0,0,3,1,47.7056,-122.119,2,0,C1
5,1,3.509202522331103,3.6989700043360187,1,0,1,3,1,47.5202,-122.393,2,0,C1
3,0,3.3096301674258988,3.8996016591461222,1,0,3,5,1,47.7028,-122.385,2,0,C1
6,1,3.4471580313422194,3.6245914591268478,0,0,0,3,1,47.6892,-122.389,2,0,C1
4,1,3.376576957056512,4.081599312732936,0,0,0,3,1,47.4873,-122.144,1,0,B1
3,0,3.330413773349191,4.133475036838092,1,0,0,4,1,47.7139,-121.321,1,0,B1
4,0,3.2380461031287955,3.920123326290724,1,0,0,3,1,47.327,-122.361,1,0,B1
4,0,3.305351369446624,3.7781512503836434,1,0,0,4,1,47.5019,-122.235,1,0,B1
3,1,3.3891660843645326,4.625106575403468,0,0,0,4,1,47.3549,-122.111,1,1,B1
3,0,3.214843848047698,3.856547644856748,0,0,0,3,1,47.455,-122.182,1,0,B1
3,0,3.060697840353612,3.6532125137753435,0,0,0,3,1,47.6985,-122.348,2,1,B1
5,1,3.416640507338281,3.61066016308988,1,0,0,5,1,47.6757,-122.309,2,0,C1
3,0,3.311753861055754,3.805092878342673,1,0,0,3,1,47.5325,-122.378,1,0,B1
3,0,3.1583624920952498,3.8494194137968996,0,0,0,3,1,47.6947,-122.125,2,0,B1
2,0,3,3.5456781497920256,0,0,4,4,1,47.5935,-122.39,2,0,C1
4,1,3.639486489268586,5.322744266830963,1,0,0,3,2,47.4375,-122.008,1,0,C1
1,0,2.8976270912904414,3.380211241711606,0,0,0,3,1,47.6178,-122.299,2,0,B1
2,0,2.8573324964312685,3.7481880270062002,0,0,0,4,1,47.5641,-122.391,2,0,B1
4,1,3.561101383649056,5.364999128565487,0,0,0,3,2,47.5078,-122.018,2,0,C1
3,1,3.2278867046136734,3.864511081058392,0,0,0,3,1,47.3889,-122.316,1,0,B1
4,1,3.525044807036845,3.9859202201235675,1,0,1,3,1,47.3978,-122.322,1,0,B1
3,0,3.2764618041732443,3.8453461374114086,1,0,0,3,1,47.5557,-122.28,1,0,B1
4,1,3.469822015978163,3.5725230978496376,1,0,0,3,2,47.5313,-122.074,2,0,C1
2,0,2.9822712330395684,3.711807229041191,0,0,0,5,1,47.5201,-122.372,1,0,B1
3,1,3.2764618041732443,3.7993405494535817,0,0,0,3,1,47.3673,-122.031,1,0,B1
5,1,3.469822015978163,4.829142893228554,1,0,0,3,1,47.7233,-122.117,2,1,C1
3,0,3.2380461031287955,3.9781348473982896,1,0,0,3,1,47.7067,-122.282,1,0,B1
3,1,3.1335389083702174,3.1728946977521764,0,0,0,3,1,47.549,-122.372,1,0,B1
4,1,3.44870631990508,3.932980821923198,0,0,0,3,2,47.6159,-122.211,2,0,C1
4,0,3.3096301674258988,3.9444826721501687,1,0,0,4,1,47.5965,-122.139,2,0,B1
4,1,3.816241299991783,5.337207597101714,1,0,0,3,2,47.4302,-122.095,1,0,C1
5,1,3.4756711883244296,4.178545314511007,0,0,0,3,1,47.746,-122.218,1,0,B1
4,0,3.3654879848909,3.6356847625472226,1,0,0,3,1,47.5755,-122.289,1,0,B1
2,0,3.0827853703164503,3.0751818546186915,0,0,0,3,1,47.5526,-121.998,2,0,B1
3,0,2.90848501887865,3.662757831681574,0,0,0,3,1,47.5712,-122.316,1,0,B1
5,1,3.6424645202421213,4.006037954997317,1,0,0,3,1,47.7174,-122.282,1,0,C1
3,0,3.2430380486862944,4.190331698170292,1,0,0,3,1,47.5887,-122.065,2,0,B1
3,1,3.184691430817599,3.1953460583484197,0,0,0,3,1,47.6998,-122.367,2,0,B1
3,0,2.963787827345555,3.82033284489941,0,0,0,3,1,47.548,-122.284,1,0,B1
3,1,3.113943352306837,3.711807229041191,0,0,0,4,1,47.6838,-122.362,2,0,C1
3,1,3.12057393120585,2.9800033715837464,0,0,0,3,1,47.5202,-122.357,1,0,B1
4,1,3.2340108175871793,3.4885507165004443,0,0,0,3,1,47.429,-122.188,1,0,B1
4,1,3.7442929831226763,4.448366169700718,1,0,2,4,2,47.6395,-122.234,2,0,C1
4,1,3.534026106056135,5.0623337450205455,0,0,0,3,1,47.3932,-121.988,1,0,B1
1,0,3.0791812460476247,4.651917352007694,0,0,0,3,1,47.7205,-121.93,1,0,B1
2,0,3.1931245983544616,3.8793826371743427,0,0,0,3,1,47.3776,-122.228,1,0,B1
2,0,3.0293837776852097,3.7867514221455614,0,0,0,3,1,47.4989,-122.317,1,0,B1
4,0,3.184691430817599,3.5581083016305497,0,0,0,4,1,47.6529,-122.334,2,0,C1
4,1,3.287801729930226,3.587037117743456,0,0,0,3,1,47.4507,-122.12,1,0,B1
3,1,3.322219294733919,4.301420684913891,1,0,4,3,1,47.4544,-122.366,1,0,B1
3,0,3.0644579892269186,3.639486489268586,0,0,0,4,1,47.6718,-122.291,2,0,B1
3,1,3.3541084391474008,3.7403626894942437,1,0,0,3,1,47.681,-122.388,2,0,B1
4,1,3.5877109650189114,4.554961357454656,1,0,0,3,2,47.4677,-122.01,2,0,B1
